global_step,date,day_step,real_price,sim_price,best_bid,best_ask,spread_bps,imbalance,daily_sentiment,intraday_sentiment,epistemic_uncertainty,aleatoric_uncertainty,regime,total_volume,trade_count,fills_this_step
1878,2024-02-07,28,44349.6,43782.906585713485,43774.67128460714,43791.14188681983,3.7618795774665275,0.04883550507484437,0.24,0.14315413346228503,0.04795269971465506,0.16008938182514865,greed,973.3313876145475,5879,14
1879,2024-02-07,29,44349.6,43783.43841436908,43774.28922822851,43792.58760050964,4.179290833204169,0.04973354149234812,0.24,0.14235219092832424,0.04961296056624818,0.16655486200602504,greed,975.0597421634237,5890,11
1880,2024-02-07,30,44349.6,43783.661870406235,43774.28922822851,43793.03451258396,4.281342298625634,0.04998878566632,0.24,0.11304187834129664,0.04339516996414272,0.17896959524299236,greed,976.4299739685122,5898,8
1881,2024-02-07,31,44349.6,43783.808575077186,43774.28922822851,43793.327921925855,4.34834116011138,0.04954597958028656,0.24,-0.01918981715423218,0.05640553719537309,0.1562796544814105,greed,977.5573402633786,5903,5
1882,2024-02-07,32,44349.6,43782.147995395644,43770.215542363774,43794.08044842752,5.450830339858369,0.04848212392614954,0.24,-0.015703903712921987,0.04138348381010835,0.15993624906985565,greed,978.9381238935508,5911,8
1883,2024-02-07,33,44349.6,43784.137155526216,43769.815705388704,43798.45860566372,6.541844178240337,0.048474524296587336,0.24,-0.009438101615919632,0.0511031945958031,0.17191248795059205,greed,980.3301611403493,5921,10
1884,2024-02-07,34,44349.6,43784.58191472439,43769.815705388704,43799.34812406008,6.744935632569199,0.048158583411554524,0.24,0.018721351982729242,0.047229306569970306,0.17333041128824678,greed,981.7891328418858,5929,8
1885,2024-02-07,35,44349.6,43784.6284773309,43769.815705388704,43799.441249273106,6.7661973881405,0.04831360068415561,0.24,0.030009787413560654,0.05785929183409655,0.1634383092062311,greed,983.0733307296778,5935,6
1886,2024-02-07,36,44349.6,43783.036922839296,43765.4676478861,43800.606197792484,8.02560817521857,0.048000873445288916,0.24,-0.010315527104387837,0.04459404630724269,0.15719127234727334,greed,984.3216270072396,5945,10
1887,2024-02-07,37,44349.6,43783.367629048145,43765.4676478861,43801.26761021019,8.176612321693309,0.048207710758085685,0.24,0.020561765800553376,0.04460685664204703,0.16683020509244761,greed,985.7670723691192,5954,9
1888,2024-02-07,38,44349.6,43786.73078825179,43771.07808620746,43802.383490296124,7.149518478566808,0.04934700388016587,0.24,0.022512040656043897,0.04818450960383592,0.17244701149480526,greed,987.4780872415207,5965,11
1889,2024-02-07,39,44349.6,43797.56568429669,43791.96479839567,43803.16657019772,2.557624294189245,0.04977966726588712,0.24,0.01601224276835645,0.044951290162835694,0.17422036863601104,greed,988.3766856609241,5972,7
1890,2024-02-07,40,44349.6,43802.04397225709,43800.888486938275,43803.1994575759,0.527594246307519,0.0493749397591283,0.24,0.014555947917138753,0.058212860316690915,0.1788690224733672,greed,988.9793568843904,5976,4
1891,2024-02-07,41,44349.6,43802.26519995725,43800.888486938275,43803.64191297622,0.6286035722987569,0.049672385689567264,0.24,0.05248693116942909,0.04394947167371366,0.16879975917274023,greed,990.5909268024429,5983,7
1892,2024-02-07,42,44349.6,43803.16235474424,43801.16679914027,43805.15791034821,0.9111468198603813,0.050290618269736846,0.24,0.04402072052904628,0.04036120439519921,0.16448185162430348,greed,991.870501981843,5990,7
1893,2024-02-07,43,44349.6,43804.28510950154,43801.95063362372,43806.61958537937,1.0658664429701579,0.04964886805974169,0.24,0.05912559574694205,0.05480606119798168,0.15938282182265448,greed,993.2637682492416,5998,8
1894,2024-02-07,44,44349.6,43804.34964396176,43801.95063362372,43806.74865429981,1.0953297366789332,0.04896975447112046,0.24,0.07213534523534683,0.05978681275679248,0.1703747503723067,greed,994.4942968604311,6004,6
1895,2024-02-07,45,44349.6,43805.118366366456,43802.16425955011,43808.0724731828,1.3487496103256569,0.05082328312786701,0.24,0.10074673665962569,0.04057672653843411,0.16014419965451424,greed,996.2406478423151,6016,12
1896,2024-02-07,46,44349.6,43808.00456335573,43806.26821914094,43809.74090757053,0.7927063704913776,0.05002447340926822,0.24,0.09657347261207182,0.04064646530652181,0.1656054880719718,greed,997.5209446278764,6023,7
1897,2024-02-07,47,44349.6,43808.20467482954,43806.26821914094,43810.14113051814,0.8840607383812701,0.04960550008899889,0.24,0.08885473735976279,0.051223022933439125,0.16425891221469766,greed,999.1958190767035,6030,7
1898,2024-02-07,48,44349.6,43808.59675564733,43806.26821914094,43810.92529215372,1.0630500307404551,0.04982914308431853,0.24,0.08386966492374104,0.052314521068903455,0.17072854098803866,greed,1000.780286468277,6039,9
1899,2024-02-07,49,44349.6,43808.73588344347,43806.26821914094,43811.203547745994,1.126562660512387,0.05052079308274847,0.24,0.09390573843490405,0.05750742526654466,0.16246480190087742,greed,1002.5412871297228,6047,8
1900,2024-02-08,0,45288.65,43809.13350292493,43806.26821914094,43811.998786708915,1.308075990042556,0.05066350410003819,0.32,0.2949306311870731,0.0541736167702381,0.15343314490550544,greed,1004.3996692577277,6058,11
1901,2024-02-08,1,45288.65,43807.48237945517,43802.16425955011,43812.80049936023,2.4279504852594163,0.04992042578474442,0.32,0.2795363759586289,0.05562513907565704,0.16097758306240725,greed,1006.2092367889576,6067,9
1902,2024-02-08,2,45288.65,43807.828121319966,43802.16425955011,43813.491983089814,2.5857761102269112,0.05080787432915231,0.32,0.28289270453554444,0.05791305839166354,0.15316795188078422,greed,1008.0432478552085,6075,8
1903,2024-02-08,3,45288.65,43811.76750653592,43809.559684294065,43813.97532877777,1.007867231799662,0.05073641739758281,0.32,0.24762990144051816,0.049990974025727504,0.1760978868719098,greed,1009.5774785468548,6086,11
1904,2024-02-08,4,45288.65,43812.60883613867,43809.559684294065,43815.65798798328,1.3919060862186712,0.05111330418604944,0.32,0.24633564164817454,0.04960180284480093,0.16474221790298005,greed,1011.0403725788402,6096,10
1905,2024-02-08,5,45288.65,43809.00451926666,43801.99293824818,43816.016100285146,3.2009771029605596,0.0512305081763599,0.32,0.22200827300107073,0.058754833098696446,0.15273754977357143,greed,1012.6955798942403,6108,12
1906,2024-02-08,6,45288.65,43809.44701101152,43801.99293824818,43816.90108377486,3.4029522269321366,0.05101824945587701,0.32,0.24646752471550246,0.044806246205933487,0.16978050909297748,greed,1013.8689496226068,6115,7
1907,2024-02-08,7,45288.65,43818.551619472564,43818.24959174404,43818.8536472011,0.13785381641615466,0.05051425260927326,0.32,0.26207552252920074,0.05964781109035133,0.1559409283989328,greed,1015.4460289742086,6127,12
1908,2024-02-08,8,45288.65,43819.63799309834,43818.24959174404,43821.026394452645,0.6336891028271797,0.050920138455565526,0.32,-0.05533259560647749,0.04577619939908179,0.15447804038007742,greed,1017.5929114986791,6141,14
1909,2024-02-08,9,45288.65,43812.28879878836,43801.95063362372,43822.626963953,4.71929928706546,0.05159651564013593,0.32,-0.019374805170854992,0.05872251143080269,0.16560480669073185,greed,1019.8950503931169,6157,16
1910,2024-02-08,10,45288.65,43812.94121246566,43801.36382935001,43824.51859558131,5.2849148198037605,0.050039348469802715,0.32,0.01661588113388022,0.04670017139915392,0.15621847567649205,greed,1022.0677692302856,6170,13
1911,2024-02-08,11,45288.65,43813.36188058193,43801.36382935001,43825.35993181384,5.476891394280371,0.04934122777820018,0.32,0.024418346162506377,0.04633368712033852,0.17031911877894423,greed,1023.525198751154,6177,7
1912,2024-02-08,12,45288.65,43813.36520026342,43801.16679914027,43825.56360138657,5.568347040860193,0.04880767439996612,0.32,0.0503177724409598,0.04382578313393029,0.16222215814834046,greed,1024.6961158025497,6184,7
1913,2024-02-08,13,45288.65,43813.835841989785,43800.888486938275,43826.783197041295,5.910167326231707,0.04875938843976464,0.32,0.027648388096413054,0.04754503971431391,0.16992222363599502,greed,1026.0463004343892,6193,9
1914,2024-02-08,14,45288.65,43814.26431573812,43800.888486938275,43827.64014453796,6.1056959457096065,0.04866225158714467,0.32,0.029601253274539857,0.04610826997085503,0.15472983080390723,greed,1027.3809827976606,6203,10
1915,2024-02-08,15,45288.65,43814.34487029757,43800.888486938275,43827.801253656864,6.142455581216277,0.048839828666209915,0.32,0.03523247591887708,0.055215186167739,0.15047514212834623,greed,1028.7742226271735,6210,7
1916,2024-02-08,16,45288.65,43820.80067676872,43812.762641722045,43828.8387118154,3.6685934179828776,0.048146231588180446,0.32,0.006285630675380044,0.051256604744292056,0.15940103083371834,greed,1030.0143335196128,6216,6
1917,2024-02-08,17,45288.65,43819.12621646006,43808.4754364995,43829.77699642063,4.8612470764254665,0.04814822864150603,0.32,0.0415237576399974,0.054668036986698115,0.1761383096436347,greed,1031.6812850613967,6226,10
1918,2024-02-08,18,45288.65,43827.03978325806,43823.363867944114,43830.715698572,1.6774645662228935,0.04846480745062615,0.32,0.047685579664930894,0.04719086289040007,0.15377407009038152,greed,1033.117623683007,6233,7
1919,2024-02-08,19,45288.65,43827.37024580687,43823.363867944114,43831.376623669625,1.828253824167685,0.04838500966949031,0.32,0.0739851091160215,0.0505028170353926,0.15608980677573592,greed,1034.6512149177868,6240,7
1920,2024-02-08,20,45288.65,43828.567285223886,43823.363867944114,43833.77070250366,2.3744409649121074,0.04862254052859171,0.32,0.11073136093977462,0.0419383465413399,0.16644064491687405,greed,1036.2419469960853,6248,8
1921,2024-02-08,21,45288.65,43828.706605616724,43823.363867944114,43834.04934328934,2.438008367752901,0.049206744475904146,0.32,0.11109636020585648,0.055854068115615024,0.168873527359028,greed,1038.0535677218913,6260,12
1922,2024-02-08,22,45288.65,43829.376006736624,43823.363867944114,43835.38814552914,2.743428878197879,0.049690435148680885,0.32,0.12543787217294727,0.04048853765881266,0.1623524300277073,greed,1039.2855231791723,6267,7
1923,2024-02-08,23,45288.65,43828.324167512306,43819.87282718291,43836.7755078417,3.856565583979739,0.04966820495804315,0.32,0.11327469081244947,0.05338824128507287,0.15648407436932762,greed,1041.1250262269743,6277,10
1924,2024-02-08,24,45288.65,43824.257965111414,43808.4754364995,43840.040493723325,7.202644993773041,0.04921780928167008,0.32,0.13391418275818667,0.058429154724330606,0.1793551790079807,greed,1043.152360799403,6288,11
1925,2024-02-08,25,45288.65,43824.833391783046,43808.4754364995,43841.19134706658,7.465153438144942,0.04916456596856941,0.32,0.2894752295028044,0.05992177454529025,0.15310134021605878,greed,1045.3431726373974,6299,11
1926,2024-02-08,26,45288.65,43824.94119818912,43808.25728298749,43841.62511339075,7.613890513248892,0.04803224199747146,0.32,0.27195564463954464,0.04420351670467847,0.16493063878643316,greed,1047.4561212615267,6311,12
1927,2024-02-08,27,45288.65,43825.6957786698,43808.25728298749,43843.1342743521,7.95811469616986,0.04881004281888263,0.32,0.2568137733523654,0.05803011238902606,0.15104219842334343,greed,1049.2522049148315,6320,9
1928,2024-02-08,28,45288.65,43836.276732574144,43829.12998578396,43843.42347936433,3.2606541079138074,0.04856169351119414,0.32,0.26502027962315516,0.049602524580284184,0.174469966224439,greed,1050.4161307636937,6326,6
1929,2024-02-08,29,45288.65,43839.52009502084,43834.52956853669,43844.51062150498,2.276724961099233,0.04883821676478918,0.32,0.22118446896534866,0.05630975531160272,0.1648426272130711,greed,1052.030274030676,6337,11
1930,2024-02-08,30,45288.65,43839.927360160444,43834.52956853669,43845.3251517842,2.4625002589131086,0.04932941420964805,0.32,0.19482771563498985,0.04282219296665299,0.1682639388054118,greed,1053.7175978809219,6345,8
1931,2024-02-08,31,45288.65,43841.02169580986,43834.52956853669,43847.51382308303,2.961667872713098,0.05032434296965113,0.32,0.20032131218693536,0.04451526149750056,0.15075419177268942,greed,1055.7766298245726,6358,13
1932,2024-02-08,32,45288.65,43841.144123680075,43834.52956853669,43847.758678823455,3.0175102751531635,0.05031962676510109,0.32,0.21313414566343747,0.04255136302728568,0.17709903382166278,greed,1057.605894427545,6367,9
1933,2024-02-08,33,45288.65,43841.4204346371,43834.52956853669,43848.31130073751,3.1435414419034693,0.05078920979854642,0.32,0.21992024800768722,0.05795057244753729,0.1634148151359199,greed,1059.6231651854769,6378,11
1934,2024-02-08,34,45288.65,43841.82166946726,43834.52956853669,43849.113770397824,3.326550153661476,0.05143234616435524,0.32,0.24262033119283966,0.050417480732697716,0.17509152706893677,greed,1061.4484891816182,6388,10
1935,2024-02-08,35,45288.65,43824.54920649575,43799.031784152474,43850.06662883903,11.645264038218382,0.05054274851432421,0.32,0.22800094913945568,0.05912265712684738,0.1709481778059164,greed,1063.4636924913302,6402,14
1936,2024-02-08,36,45288.65,43825.13498375626,43799.031784152474,43851.238183360045,11.912433179480495,0.05111686852488671,0.32,0.2596373820069939,0.04249394894247206,0.16758624498571525,greed,1065.5057376195937,6413,11
1937,2024-02-08,37,45288.65,43843.221684301956,43834.28918529263,43852.15418331127,4.0747457263239495,0.05113689127264165,0.32,0.19193918772502494,0.059863082071803214,0.17274907851631555,greed,1066.5619528443099,6418,5
1938,2024-02-08,38,45288.65,43843.718484727666,43834.28918529263,43853.14778416269,4.301322862618742,0.05126550479862355,0.32,0.19873898567528553,0.05279912770229141,0.17580759859199113,greed,1068.264996034356,6427,9
1939,2024-02-08,39,45288.65,43844.1862072105,43834.28918529263,43854.08322912837,4.5146336488473215,0.05102009289174791,0.32,0.22006221092581946,0.05859717001001122,0.16144246031350068,greed,1069.900665652184,6436,9
1940,2024-02-08,40,45288.65,43852.64278920801,43849.61655868237,43855.66901973366,1.38018159598286,0.05079558241512375,0.32,0.20344067207017036,0.05423364118710172,0.15632782008319535,greed,1071.3031659915482,6443,7
1941,2024-02-08,41,45288.65,43853.05392991175,43849.61655868237,43856.49130114113,1.5676770128144832,0.05068438631998868,0.32,0.17803047834624408,0.054085181490048394,0.16675867010598566,greed,1073.1363762817366,6454,11
1942,2024-02-08,42,45288.65,43828.63909871543,43799.031784152474,43858.246413278386,13.510487741255886,0.05083941485741778,0.32,0.17067842914393175,0.05132592287448175,0.16195201399828274,greed,1075.55762156605,6470,16
1943,2024-02-08,43,45288.65,43829.00164209392,43799.031784152474,43858.97150003536,13.675811366262131,0.05079579265681176,0.32,0.14449459740596649,0.043399796260352744,0.1600601471504463,greed,1077.0758730750629,6477,7
1944,2024-02-08,44,45288.65,43859.025882899674,43857.5400746676,43860.51169113174,0.6775381815523837,0.05043754452919381,0.32,0.17257447330814105,0.04249839621481267,0.15080030287826618,greed,1078.2871296153548,6484,7
1945,2024-02-08,45,45288.65,43859.487870910016,43857.5400746676,43861.43566715243,0.8881983520401951,0.049953764172569595,0.32,-0.04148801253772058,0.05622325207758265,0.1509847649645772,greed,1080.0418243889358,6493,9
1946,2024-02-08,46,45288.65,43860.71172822401,43857.5400746676,43863.883381780404,1.446238983103443,0.04961612691574498,0.32,0.021520929807749677,0.04098547307165543,0.1755731665692562,greed,1081.6830995604955,6501,8
1947,2024-02-08,47,45288.65,43861.6427036455,43857.5400746676,43865.745332623395,1.8707137831641427,0.05020694213699052,0.32,0.025973547540231977,0.0439462794115212,0.159517656493491,greed,1083.4940098165366,6510,9
1948,2024-02-08,48,45288.65,43862.78405240907,43857.5400746676,43868.02803015054,2.391082944121175,0.05082200396838717,0.32,0.04445093872170545,0.04317072316999847,0.17438079130127346,greed,1085.2265028993559,6519,9
1949,2024-02-08,49,45288.65,43834.58881153719,43798.78766992274,43870.38995315164,16.33465379058288,0.05078500254995397,0.32,0.02014431689128711,0.04466792538916254,0.16360111816812473,greed,1087.3851745744898,6532,13
1950,2024-02-09,0,47132.77,44388.6092590014,44359.24389621658,44417.97462178623,13.231035292625995,0.014504141120640898,0.44,0.44988355912408023,0.05579729242071078,0.16855038921136373,greed,1.1572645648846858,4,4
1951,2024-02-09,1,47132.77,44460.870526900275,44459.43711602452,44462.30393777603,0.6447965857468521,0.008877082003010036,0.44,0.42896596629065575,0.04312662876785677,0.16311101176349313,greed,2.7264542469085637,11,7
1952,2024-02-09,2,47132.77,44418.15619417908,44359.24389621658,44477.068492141574,26.526223963441197,0.01908936304355029,0.44,0.43746505483734005,0.047762661620044985,0.15512280850351157,greed,4.87426149486298,24,13
1953,2024-02-09,3,47132.77,44486.15742203772,44466.38131819567,44505.93352587978,8.890902243787519,0.030976674857375673,0.44,0.4032731448957261,0.05151002036938118,0.16270316414699376,greed,5.552917926266827,29,5
