step,timestamp,mid_price,best_bid,best_ask,spread_bps,imbalance,sentiment,epistemic_uncertainty,aleatoric_uncertainty,regime,fills_this_step,total_volume,trade_count,mm_0_position,mm_0_cash,mm_1_position,mm_1_cash,mm_2_position,mm_2_cash,informed_0_position,informed_0_cash,informed_1_position,informed_1_cash,informed_2_position,informed_2_cash,informed_3_position,informed_3_cash,informed_4_position,informed_4_cash,noise_0_position,noise_0_cash,noise_1_position,noise_1_cash,noise_2_position,noise_2_cash,noise_3_position,noise_3_cash,noise_4_position,noise_4_cash,noise_5_position,noise_5_cash,noise_6_position,noise_6_cash,noise_7_position,noise_7_cash,noise_8_position,noise_8_cash,noise_9_position,noise_9_cash,noise_10_position,noise_10_cash,noise_11_position,noise_11_cash,noise_12_position,noise_12_cash,noise_13_position,noise_13_cash,noise_14_position,noise_14_cash,data_source,replay_interval_ms
637,2026-01-08T18:41:58.898486,42532.51692063654,42522.90733024527,42542.126511027804,4.518702906390082,0.005694712297454577,0.0126311767113092,0.0848852529237985,0.2922938582422436,neutral,6,11.202252964785101,55,-0.2776431686243024,111199.3766982253,-0.9078890999663088,138228.3551754053,-1.3302972760230323,155519.54455919075,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.8054767036075312,133892.65779369976,1.0159976423706003,57033.548715357116,2.546299247026598,-7125.390989093661,2.9539152744150017,-24312.729983368008,-0.8162943037165455,134235.13640334352,-0.8110389699923839,134168.47024221002,1.9367621283288181,18500.994940333996,-0.3493453079664567,114696.45088106014,0.29033131907821297,87828.06620848364,3.203992017905,-34803.75166727684,-0.5573580055347829,123249.16093170553,-0.3935730797320306,116624.43596714389,0.5577120871884989,76451.90667274469,0.26916489895080087,88667.13927720794,2.184240565384147,8215.298593831618,sample,500
638,2026-01-08T18:41:58.898889,42540.3911078822,42537.96799692106,42542.81421884333,1.1392048347589947,0.0017075191742542324,0.0126311767113092,0.0848852529237985,0.2922938582422436,neutral,3,11.795912430177964,58,-0.2776431686243024,111199.3766982253,-1.407889099966309,159499.70450060847,-0.73663781063017,130265.52246648661,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.8054767036075312,133892.65779369976,1.0159976423706003,57033.548715357116,2.546299247026598,-7125.390989093661,2.9539152744150017,-24312.729983368008,-0.8162943037165455,134235.13640334352,-0.8110389699923839,134168.47024221002,1.9367621283288181,18500.994940333996,-0.44300477335931876,118679.12364856113,0.29033131907821297,87828.06620848364,3.203992017905,-34803.75166727684,-0.5573580055347829,123249.16093170553,-0.3935730797320306,116624.43596714389,0.5577120871884989,76451.90667274469,0.26916489895080087,88667.13927720794,2.184240565384147,8215.298593831618,sample,500
639,2026-01-08T18:41:58.899343,42542.833576222736,42537.96799692106,42547.69915552442,2.287379044914534,0.006555691704974965,0.0126311767113092,0.0848852529237985,0.2922938582422436,neutral,6,12.738266920816761,64,-0.7776431686243024,132470.87478205448,-0.8393840571570192,135313.58042069507,-0.9424385110361861,139021.868753358,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.8054767036075312,133892.65779369976,1.0159976423706003,57033.548715357116,2.546299247026598,-7125.390989093661,2.9539152744150017,-24312.729983368008,-0.8162943037165455,134235.13640334352,-0.963568386513419,140656.76168077087,1.9367621283288181,18500.994940333996,-0.44300477335931876,118679.12364856113,0.4260308997872841,82054.99946642478,3.203992017905,-34803.75166727684,-0.5573580055347829,123249.16093170553,-0.3935730797320306,116624.43596714389,0.5577120871884989,76451.90667274469,0.4232903923594912,82110.19428991881,2.184240565384147,8215.298593831618,sample,500
640,2026-01-08T18:41:58.899804,42550.39961303736,42549.3792990136,42551.41992706113,0.47957905591649985,-0.002571910582785749,0.0126311767113092,0.0848852529237985,0.2922938582422436,neutral,4,13.37425742103479,68,-0.5662211556097883,123475.35457745756,-0.4975928565329766,120771.94678871037,-1.23663781063017,151539.37204424883,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.7226994170280615,130370.67470740585,0.8261075847928201,65112.49177360717,2.546299247026598,-7125.390989093661,2.9539152744150017,-24312.729983368008,-0.8162943037165455,134235.13640334352,-0.963568386513419,140656.76168077087,1.9367621283288181,18500.994940333996,-0.5949059164055812,125141.81422229578,0.4260308997872841,82054.99946642478,3.203992017905,-34803.75166727684,-0.5573580055347829,123249.16093170553,-0.3935730797320306,116624.43596714389,0.5577120871884989,76451.90667274469,0.4232903923594912,82110.19428991881,2.184240565384147,8215.298593831618,sample,500
641,2026-01-08T18:41:58.900268,42551.01261890012,42549.3792990136,42552.64593878663,0.7676996555370306,0.0025207249869595126,0.0126311767113092,0.0848852529237985,0.2922938582422436,neutral,5,14.153282435936891,73,-0.5050712709780526,120873.46494217092,-0.4975928565329766,120771.94678871037,-1.4545129409005348,160810.26820404624,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.7226994170280615,130370.67470740585,0.8261075847928201,65112.49177360717,2.4851493623948624,-4523.501353807019,2.9539152744150017,-24312.729983368008,-0.691298559777831,128916.39001391188,-0.8706890001817688,136704.61191040507,1.9367621283288181,18500.994940333996,-0.5949059164055812,125141.81422229578,0.4260308997872841,82054.99946642478,3.203992017905,-34803.75166727684,-0.5573580055347829,123249.16093170553,-0.3935730797320306,116624.43596714389,0.5577120871884989,76451.90667274469,0.4232903923594912,82110.19428991881,2.184240565384147,8215.298593831618,sample,500
642,2026-01-08T18:41:58.900722,42551.01674451695,42549.3792990136,42552.65419002031,0.7696387201209156,0.0007545795885043065,0.0126311767113092,0.0848852529237985,0.2922938582422436,neutral,4,14.746457994225521,77,-0.4312589509644945,117732.79654097387,-0.7348312250784129,130867.06904602892,-1.2366378106301696,151539.10296927518,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.7226994170280615,130370.67470740585,0.8261075847928201,65112.49177360717,2.4851493623948624,-4523.501353807019,2.9539152744150017,-24312.729983368008,-0.691298559777831,128916.39001391188,-0.8706890001817688,136704.61191040507,1.9367621283288181,18500.994940333996,-0.5949059164055812,125141.81422229578,0.4260308997872841,82054.99946642478,3.203992017905,-34803.75166727684,-0.5573580055347829,123249.16093170553,-0.3935730797320306,116624.43596714389,0.48389976717494076,79592.57507394174,0.4426536306345627,81286.23726737134,2.184240565384147,8215.298593831618,sample,500
643,2026-01-08T18:41:58.901236,42550.928092782495,42549.106403254154,42552.749782310835,0.8562396215509823,-0.008097172812461056,0.0126311767113092,0.0848852529237985,0.2922938582422436,neutral,7,15.81070885418989,84,-0.2578309618816763,110353.57156189192,-0.7345907967344963,130857.77125707999,-0.7366378106301698,130262.74097742187,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.7226994170280615,130370.67470740585,0.6521246655046569,72515.309518748,2.4851493623948624,-4523.501353807019,2.9539152744150017,-24312.729983368008,-0.691298559777831,128916.39001391188,-0.8706890001817688,136704.61191040507,1.847742987818501,22288.67982183371,-0.5949059164055812,125141.81422229578,0.2526029107044659,89434.22444550673,3.203992017905,-34803.75166727684,-0.5573580055347829,123249.16093170553,-0.26575226864896073,111185.32119483809,0.48389976717494076,79592.57507394174,0.4426536306345627,81286.23726737134,2.184240565384147,8215.298593831618,sample,500
644,2026-01-08T18:41:58.901719,42550.8786536807,42549.00752505057,42552.749782310835,0.8794782572469,-0.015454044971528903,0.0126311767113092,0.0848852529237985,0.2922938582422436,neutral,4,16.138806584159465,88,-0.2578309618816763,110353.57156189192,-0.4212001508824551,117523.28687451045,-0.7366378106301698,130262.74097742187,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.7226994170280615,130370.67470740585,0.6521246655046569,72515.309518748,2.4998564465123954,-5149.328224287795,2.9539152744150017,-24312.729983368008,-0.8235301793762307,134542.7197125053,-0.8706890001817688,136704.61191040507,1.6665839615648594,29996.834505809813,-0.5949059164055812,125141.81422229578,0.2526029107044659,89434.22444550673,3.203992017905,-34803.75166727684,-0.5573580055347829,123249.16093170553,-0.26575226864896073,111185.32119483809,0.48389976717494076,79592.57507394174,0.4426536306345627,81286.23726737134,2.184240565384147,8215.298593831618,sample,500
645,2026-01-08T18:41:58.902238,42550.8786536807,42549.00752505057,42552.749782310835,0.8794782572469,-0.023584578611298358,0.0126311767113092,0.0848852529237985,0.2922938582422436,neutral,4,16.507058876431334,92,-0.2578309618816763,110353.57156189192,-0.0529478586105894,101854.51731951772,-0.7366378106301698,130262.74097742187,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.7837856384029493,132969.83280036287,0.6521246655046569,72515.309518748,2.4998564465123954,-5149.328224287795,2.9539152744150017,-24312.729983368008,-0.8235301793762307,134542.7197125053,-0.8706890001817688,136704.61191040507,1.6665839615648594,29996.834505809813,-0.5949059164055812,125141.81422229578,0.2526029107044659,89434.22444550673,3.0678680979074464,-29011.813970961543,-0.5573580055347829,123249.16093170553,-0.26575226864896073,111185.32119483809,0.48389976717494076,79592.57507394174,0.42209965627190993,82160.78847719755,2.0337523888473754,14618.421149725844,sample,500
646,2026-01-08T18:41:58.902691,42550.35009556169,42547.950408812554,42552.749782310835,1.1279280869610673,-0.02432950614305906,0.0126311767113092,0.0848852529237985,0.2922938582422436,neutral,2,16.607614240913954,94,-0.21263059947666701,108430.38878382323,0.0024071434670232816,99499.21691956819,-0.7366378106301698,130262.74097742187,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.7837856384029493,132969.83280036287,0.6521246655046569,72515.309518748,2.4998564465123954,-5149.328224287795,2.9539152744150017,-24312.729983368008,-0.8235301793762307,134542.7197125053,-0.8706890001817688,136704.61191040507,1.6665839615648594,29996.834505809813,-0.5949059164055812,125141.81422229578,0.2526029107044659,89434.22444550673,3.0678680979074464,-29011.813970961543,-0.5573580055347829,123249.16093170553,-0.26575226864896073,111185.32119483809,0.48389976717494076,79592.57507394174,0.42209965627190993,82160.78847719755,1.9331970243647534,18896.904327744065,sample,500
647,2026-01-08T18:41:58.903196,42550.35009556169,42547.950408812554,42552.749782310835,1.1279280869610673,-0.02723500097739461,0.0126311767113092,0.0848852529237985,0.2922938582422436,neutral,3,16.85668769762238,97,0.012110574007094893,98868.11247961779,0.0024071434670232816,99499.21691956819,-0.7366378106301698,130262.74097742187,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.7837856384029493,132969.83280036287,0.6521246655046569,72515.309518748,2.4998564465123954,-5149.328224287795,2.9539152744150017,-24312.729983368008,-0.8235301793762307,134542.7197125053,-0.9188151823525729,138752.2823227739,1.6665839615648594,29996.834505809813,-0.5949059164055812,125141.81422229578,0.2526029107044659,89434.22444550673,3.0922003811321104,-30047.219530652997,-0.5573580055347829,123249.16093170553,-0.26575226864896073,111185.32119483809,0.3072847758619829,87107.18096577833,0.42209965627190993,82160.78847719755,1.9331970243647534,18896.904327744065,sample,500
648,2026-01-08T18:41:58.903658,42550.35009556169,42547.950408812554,42552.749782310835,1.1279280869610673,-0.026481089283238276,0.0126311767113092,0.0848852529237985,0.2922938582422436,neutral,1,16.900339845671272,98,0.055762722055985765,97010.80304919544,0.0024071434670232816,99499.21691956819,-0.7366378106301698,130262.74097742187,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.7837856384029493,132969.83280036287,0.6521246655046569,72515.309518748,2.4998564465123954,-5149.328224287795,2.910263126366111,-22455.420552945656,-0.8235301793762307,134542.7197125053,-0.9188151823525729,138752.2823227739,1.6665839615648594,29996.834505809813,-0.5949059164055812,125141.81422229578,0.2526029107044659,89434.22444550673,3.0922003811321104,-30047.219530652997,-0.5573580055347829,123249.16093170553,-0.26575226864896073,111185.32119483809,0.3072847758619829,87107.18096577833,0.42209965627190993,82160.78847719755,1.9331970243647534,18896.904327744065,sample,500
649,2026-01-08T18:41:58.904235,42549.35558609443,42545.96138987803,42552.749782310835,1.5954160384567102,-0.026662357525473673,0.0126311767113092,0.0848852529237985,0.2922938582422436,neutral,6,17.375806872557746,104,0.33158296868715026,85275.43412664147,0.0024071434670232816,99499.21691956819,-0.7366378106301698,130262.74097742187,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.7837856384029493,132969.83280036287,0.6521246655046569,72515.309518748,2.4998564465123954,-5149.328224287795,2.9756115411582638,-25236.17529626679,-0.8235301793762307,134542.7197125053,-1.0917490344405734,146110.25067555066,1.6665839615648594,29996.834505809813,-0.5949059164055812,125141.81422229578,0.2806326125172778,88241.48355779336,3.0922003811321104,-30047.219530652997,-0.5573580055347829,123249.16093170553,-0.26575226864896073,111185.32119483809,0.41355343951233137,82585.1571117645,0.42209965627190993,82160.78847719755,1.8303106298215894,23274.304897521277,sample,500
650,2026-01-08T18:41:58.904782,42549.35558609443,42545.96138987803,42552.749782310835,1.5954160384567102,-0.026419386708999775,0.0126311767113092,0.0848852529237985,0.2922938582422436,neutral,4,17.706486420562456,108,0.5259366864790895,77006.46835348637,0.0024071434670232816,99499.21691956819,-0.7366378106301698,130262.74097742187,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.7837856384029493,132969.83280036287,0.6521246655046569,72515.309518748,2.4998564465123954,-5149.328224287795,2.997437849128432,-26164.94471799302,-0.8235301793762307,134542.7197125053,-1.0917490344405734,146110.25067555066,1.6665839615648594,29996.834505809813,-0.5949059164055812,125141.81422229578,0.2806326125172778,88241.48355779336,3.0671621431516622,-28981.94362426627,-0.5573580055347829,123249.16093170553,-0.15125274640636274,106313.0516746547,0.41355343951233137,82585.1571117645,0.2527841764604189,89364.47834396592,1.8303106298215894,23274.304897521277,sample,500
651,2026-01-08T18:41:58.905269,42549.35558609443,42545.96138987803,42552.749782310835,1.5954160384567102,-0.028479275597266363,0.0126311767113092,0.0848852529237985,0.2922938582422436,neutral,1,17.897894155523247,109,0.7173444214398805,68862.84225212055,0.0024071434670232816,99499.21691956819,-0.7366378106301698,130262.74097742187,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.7837856384029493,132969.83280036287,0.6521246655046569,72515.309518748,2.4998564465123954,-5149.328224287795,2.997437849128432,-26164.94471799302,-0.8235301793762307,134542.7197125053,-1.0917490344405734,146110.25067555066,1.6665839615648594,29996.834505809813,-0.5949059164055812,125141.81422229578,0.2806326125172778,88241.48355779336,3.0671621431516622,-28981.94362426627,-0.5573580055347829,123249.16093170553,-0.34266048136715366,114456.67777602052,0.41355343951233137,82585.1571117645,0.2527841764604189,89364.47834396592,1.8303106298215894,23274.304897521277,sample,500
652,2026-01-08T18:41:58.905785,42545.480544051235,42545.37157608089,42545.58951202158,0.051224228261251566,-0.02806521528732709,0.0126311767113092,0.0848852529237985,0.2922938582422436,neutral,3,18.06508443569457,112,0.664156964064561,71125.73398079904,0.1113975563272111,94862.17930620104,-0.7366378106301698,130262.74097742187,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.7837856384029493,132969.83280036287,0.6521246655046569,72515.309518748,2.4998564465123954,-5149.328224287795,2.997437849128432,-26164.94471799302,-0.8235301793762307,134542.7197125053,-1.0917490344405734,146110.25067555066,1.6665839615648594,29996.834505809813,-0.5949059164055812,125141.81422229578,0.2806326125172778,88241.48355779336,3.0671621431516622,-28981.94362426627,-0.5573580055347829,123249.16093170553,-0.34266048136715366,114456.67777602052,0.3045630266521435,87222.19472513166,0.2527841764604189,89364.47834396592,1.883498087196909,21011.413168842788,sample,500
653,2026-01-08T18:41:58.906742,42543.549574088625,42543.12144928315,42543.9776988941,0.20126426203824313,-0.02676496615432885,0.0126311767113092,0.0848852529237985,0.2922938582422436,neutral,1,18.114302822210337,113,0.6149385775487916,73219.74852348762,0.16061594284298059,92768.16476351245,-0.7366378106301698,130262.74097742187,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.7837856384029493,132969.83280036287,0.6521246655046569,72515.309518748,2.4998564465123954,-5149.328224287795,2.997437849128432,-26164.94471799302,-0.8235301793762307,134542.7197125053,-1.0917490344405734,146110.25067555066,1.6665839615648594,29996.834505809813,-0.5949059164055812,125141.81422229578,0.2806326125172778,88241.48355779336,3.0671621431516622,-28981.94362426627,-0.5573580055347829,123249.16093170553,-0.34266048136715366,114456.67777602052,0.3045630266521435,87222.19472513166,0.2527841764604189,89364.47834396592,1.883498087196909,21011.413168842788,sample,500
654,2026-01-08T18:41:58.907465,42543.549574088625,42543.12144928315,42543.9776988941,0.20126426203824313,-0.02544660225158427,0.0126311767113092,0.0848852529237985,0.2922938582422436,neutral,4,18.46001330516825,117,0.4345709097294026,80893.30656079725,0.16061594284298059,92768.16476351245,-0.5712949954916468,123228.54151221731,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.7061778664560938,129668.08948139499,0.6521246655046569,72515.309518748,2.4998564465123954,-5149.328224287795,2.997437849128432,-26164.94471799302,-0.8407406281218062,135274.90592368497,-1.0917490344405734,146110.25067555066,1.6665839615648594,29996.834505809813,-0.5949059164055812,125141.81422229578,0.3833925083898112,83869.66883945161,3.0671621431516622,-28981.94362426627,-0.5573580055347829,123249.16093170553,-0.34266048136715366,114456.67777602052,0.3045630266521435,87222.19472513166,0.2527841764604189,89364.47834396592,1.7353657208039612,27313.426422867666,sample,500
